1: P1_INFO:position((-2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)
12: P1_INFO:position((-1.69, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)
13: P1_INFO:position((-1.65, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)
14: P1_INFO:position((-1.60, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)
15: P1_INFO:position((-1.56, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)
16: P1_INFO:position((-1.52, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)
17: P1_INFO:position((-1.47, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)
18: P1_INFO:position((-1.43, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)
19: P1_INFO:position((-1.38, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)
20: P1_INFO:position((-1.34, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)
21: P1_INFO:position((-1.30, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)
22: P1_INFO:position((-1.25, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)
23: P1_INFO:position((-1.21, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)
24: P1_INFO:position((-1.16, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)
25: P1_INFO:position((-1.12, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)
26: P1_INFO:position((-1.08, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)
27: P1_INFO:position((-1.03, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)
28: P1_INFO:position((-0.99, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)
29: P1_INFO:position((-0.94, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)
30: P1_INFO:position((-0.90, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)
31: P1_INFO:position((-0.86, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)
32: P1_INFO:position((-0.81, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)
33: P1_INFO:position((-0.77, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)
34: P1_INFO:position((-0.72, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)
35: P1_INFO:position((-0.68, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)
36: P1_INFO:position((-0.64, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)
37: P1_INFO:position((-0.64, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)
38: P1_INFO:position((-0.64, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)
39: P1_INFO:position((-0.64, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)
40: P1_INFO:position((-0.64, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)
41: P1_INFO:position((-0.64, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)
42: P1_INFO:position((-0.64, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)
43: P1_INFO:position((-0.64, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)
44: P1_INFO:position((-0.64, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)
45: P1_INFO:position((-0.64, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)
46: P1_INFO:position((-0.64, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)
47: P1_INFO:position((-0.64, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)
48: P1_INFO:position((-0.64, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)
49: P1_INFO:position((-0.64, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)
50: P1_INFO:position((-0.64, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)
51: P1_INFO:position((-0.64, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)
52: P1_INFO:position((-0.59, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)
53: P1_INFO:position((-0.55, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)
54: P1_INFO:position((-0.50, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)
55: P1_INFO:position((-0.46, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)
56: P1_INFO:position((-0.42, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)
57: P1_INFO:position((-0.37, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)
58: P1_INFO:position((-0.33, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)
59: P1_INFO:position((-0.28, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)
60: P1_INFO:position((-0.24, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)
61: P1_INFO:position((-0.24, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)
62: P1_INFO:position((-0.24, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)
63: P1_INFO:position((-0.24, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)
64: P1_INFO:position((-0.24, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)
65: P1_INFO:position((-0.24, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)
66: P1_INFO:position((-0.24, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)
67: P1_INFO:position((-0.24, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)
68: P1_INFO:position((-0.24, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)
69: P1_INFO:position((-0.24, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)
70: P1_INFO:position((-0.24, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)
71: P1_INFO:position((-0.24, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)
72: P1_INFO:position((-0.24, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)
73: P1_INFO:position((-0.24, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)
74: P1_INFO:position((-0.24, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:100)isInHitStun(False)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)
75: P1_INFO:position((-0.24, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:100)isInHitStun(False)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)
76: P1_INFO:position((-0.24, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:100)isInHitStun(False)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)
77: P1_INFO:position((-0.24, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:100)isInHitStun(False)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)
78: P1_INFO:position((-0.24, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:100)isInHitStun(True)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:200)isInHitStun(True)
79: P1_INFO:position((-0.24, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:100)isInHitStun(True)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:200)isInHitStun(True)
80: P1_INFO:position((-0.24, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:100)isInHitStun(True)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:200)isInHitStun(True)
81: P1_INFO:position((-0.24, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:100)isInHitStun(True)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:200)isInHitStun(True)
82: P1_INFO:position((-0.24, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:100)isInHitStun(True)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:200)isInHitStun(True)
83: P1_INFO:position((-0.24, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:100)isInHitStun(True)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:200)isInHitStun(True)
84: P1_INFO:position((-0.24, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:100)isInHitStun(True)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:200)isInHitStun(True)
85: P1_INFO:position((-0.24, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:100)isInHitStun(True)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:200)isInHitStun(True)
86: P1_INFO:position((-0.24, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:100)isInHitStun(True)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:200)isInHitStun(True)
87: P1_INFO:position((-0.24, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:100)isInHitStun(True)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:200)isInHitStun(True)
88: P1_INFO:position((-0.24, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:100)isInHitStun(True)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:200)isInHitStun(True)
89: P1_INFO:position((-0.24, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:100)isInHitStun(False)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:200)isInHitStun(False)
90: P1_INFO:position((-0.24, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:100)isInHitStun(False)P2_INFO:position((2.06, 0.00))velocity(-3)dead(False)vitalHealth(1)guardHealth(2)currentAction:200)isInHitStun(False)
91: P1_INFO:position((-0.24, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:100)isInHitStun(False)P2_INFO:position((2.12, 0.00))velocity(-3)dead(False)vitalHealth(1)guardHealth(2)currentAction:200)isInHitStun(False)
92: P1_INFO:position((-0.24, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:100)isInHitStun(False)P2_INFO:position((2.18, 0.00))velocity(-3)dead(False)vitalHealth(1)guardHealth(2)currentAction:200)isInHitStun(False)
93: P1_INFO:position((-0.24, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:100)isInHitStun(False)P2_INFO:position((2.24, 0.00))velocity(-3)dead(False)vitalHealth(1)guardHealth(2)currentAction:200)isInHitStun(False)
94: P1_INFO:position((-0.24, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:100)isInHitStun(False)P2_INFO:position((2.28, 0.00))velocity(-2)dead(False)vitalHealth(1)guardHealth(2)currentAction:200)isInHitStun(False)
95: P1_INFO:position((-0.24, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:100)isInHitStun(False)P2_INFO:position((2.32, 0.00))velocity(-2)dead(False)vitalHealth(1)guardHealth(2)currentAction:200)isInHitStun(False)
96: P1_INFO:position((-0.24, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:100)isInHitStun(False)P2_INFO:position((2.36, 0.00))velocity(-2)dead(False)vitalHealth(1)guardHealth(2)currentAction:200)isInHitStun(False)
97: P1_INFO:position((-0.24, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:100)isInHitStun(False)P2_INFO:position((2.40, 0.00))velocity(-2)dead(False)vitalHealth(1)guardHealth(2)currentAction:200)isInHitStun(False)
98: P1_INFO:position((-0.24, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:100)isInHitStun(False)P2_INFO:position((2.44, 0.00))velocity(-2)dead(False)vitalHealth(1)guardHealth(2)currentAction:200)isInHitStun(False)
99: P1_INFO:position((-0.24, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:100)isInHitStun(False)P2_INFO:position((2.45, 0.00))velocity(-0.5)dead(False)vitalHealth(1)guardHealth(2)currentAction:200)isInHitStun(False)
100: P1_INFO:position((-0.24, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:100)isInHitStun(False)P2_INFO:position((2.46, 0.00))velocity(-0.5)dead(False)vitalHealth(1)guardHealth(2)currentAction:200)isInHitStun(False)
101: P1_INFO:position((-0.24, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:100)isInHitStun(False)P2_INFO:position((2.47, 0.00))velocity(-0.5)dead(False)vitalHealth(1)guardHealth(2)currentAction:200)isInHitStun(False)
102: P1_INFO:position((-0.24, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:100)isInHitStun(False)P2_INFO:position((2.48, 0.00))velocity(-0.5)dead(False)vitalHealth(1)guardHealth(2)currentAction:200)isInHitStun(False)
103: P1_INFO:position((-0.24, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:100)isInHitStun(False)P2_INFO:position((2.48, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:200)isInHitStun(False)
104: P1_INFO:position((-0.24, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:100)isInHitStun(False)P2_INFO:position((2.48, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:200)isInHitStun(False)
105: P1_INFO:position((-0.24, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:100)isInHitStun(False)P2_INFO:position((2.48, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:200)isInHitStun(False)
106: P1_INFO:position((-0.24, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:100)isInHitStun(False)P2_INFO:position((2.48, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:200)isInHitStun(False)
107: P1_INFO:position((-0.24, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:100)isInHitStun(False)P2_INFO:position((2.48, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:0)isInHitStun(False)
108: P1_INFO:position((-0.20, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)P2_INFO:position((2.48, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:0)isInHitStun(False)
