1: P1_INFO:position((-2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)
21: P1_INFO:position((-2.29, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((1.12, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)
22: P1_INFO:position((-2.29, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((1.08, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)
23: P1_INFO:position((-2.29, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((1.03, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)
24: P1_INFO:position((-2.29, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((0.99, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)
25: P1_INFO:position((-2.29, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((0.94, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)
26: P1_INFO:position((-2.29, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((0.94, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:105)isInHitStun(False)
27: P1_INFO:position((-2.29, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((0.94, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:105)isInHitStun(False)
28: P1_INFO:position((-2.29, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((0.94, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:105)isInHitStun(False)
29: P1_INFO:position((-2.29, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((0.94, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:105)isInHitStun(False)
30: P1_INFO:position((-2.29, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((0.94, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:105)isInHitStun(False)
31: P1_INFO:position((-2.29, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((0.94, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:105)isInHitStun(False)
32: P1_INFO:position((-2.32, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)P2_INFO:position((0.94, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:105)isInHitStun(False)
33: P1_INFO:position((-2.36, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)P2_INFO:position((0.94, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:105)isInHitStun(False)
34: P1_INFO:position((-2.40, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)P2_INFO:position((0.94, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:105)isInHitStun(False)
35: P1_INFO:position((-2.43, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)P2_INFO:position((0.94, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:105)isInHitStun(False)
36: P1_INFO:position((-2.47, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)P2_INFO:position((0.94, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:105)isInHitStun(False)
37: P1_INFO:position((-2.50, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)P2_INFO:position((0.94, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:105)isInHitStun(False)
38: P1_INFO:position((-2.54, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)P2_INFO:position((0.94, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:105)isInHitStun(False)
39: P1_INFO:position((-2.54, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((0.94, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:105)isInHitStun(False)
40: P1_INFO:position((-2.54, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((0.94, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:105)isInHitStun(False)
41: P1_INFO:position((-2.50, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)P2_INFO:position((0.94, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:105)isInHitStun(False)
42: P1_INFO:position((-2.45, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)P2_INFO:position((0.94, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:105)isInHitStun(False)
43: P1_INFO:position((-2.41, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)P2_INFO:position((0.94, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:105)isInHitStun(False)
44: P1_INFO:position((-2.36, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)P2_INFO:position((0.94, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:105)isInHitStun(False)
45: P1_INFO:position((-2.32, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)P2_INFO:position((0.94, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:105)isInHitStun(False)
46: P1_INFO:position((-2.28, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)P2_INFO:position((0.94, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:105)isInHitStun(False)
47: P1_INFO:position((-2.23, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)P2_INFO:position((0.98, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)
48: P1_INFO:position((-2.19, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)P2_INFO:position((1.02, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)
49: P1_INFO:position((-2.14, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)P2_INFO:position((1.05, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)
50: P1_INFO:position((-2.10, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)P2_INFO:position((1.09, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)
51: P1_INFO:position((-2.10, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((1.04, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)
52: P1_INFO:position((-2.10, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((1.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)
53: P1_INFO:position((-2.10, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((0.96, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)
54: P1_INFO:position((-2.14, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)P2_INFO:position((0.91, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)
55: P1_INFO:position((-2.17, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)P2_INFO:position((0.87, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)
56: P1_INFO:position((-2.21, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)P2_INFO:position((0.82, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)
57: P1_INFO:position((-2.24, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)P2_INFO:position((0.78, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)
58: P1_INFO:position((-2.28, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)P2_INFO:position((0.74, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)
59: P1_INFO:position((-2.32, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)P2_INFO:position((0.69, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)
60: P1_INFO:position((-2.32, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((0.65, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)
61: P1_INFO:position((-2.32, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((0.60, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)
62: P1_INFO:position((-2.32, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((0.56, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)
63: P1_INFO:position((-2.32, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((0.52, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)
64: P1_INFO:position((-2.32, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((0.47, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)
65: P1_INFO:position((-2.32, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((0.43, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)
66: P1_INFO:position((-2.32, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((0.38, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)
67: P1_INFO:position((-2.32, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((0.34, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)
68: P1_INFO:position((-2.32, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((0.30, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)
69: P1_INFO:position((-2.35, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)P2_INFO:position((0.25, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)
70: P1_INFO:position((-2.39, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)P2_INFO:position((0.21, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)
71: P1_INFO:position((-2.42, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)P2_INFO:position((0.16, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)
72: P1_INFO:position((-2.46, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)P2_INFO:position((0.12, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)
73: P1_INFO:position((-2.50, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)P2_INFO:position((0.08, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)
74: P1_INFO:position((-2.53, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)P2_INFO:position((0.03, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)
75: P1_INFO:position((-2.57, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)P2_INFO:position((-0.01, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)
76: P1_INFO:position((-2.60, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)P2_INFO:position((-0.06, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)
77: P1_INFO:position((-2.64, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)P2_INFO:position((-0.06, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:105)isInHitStun(False)
78: P1_INFO:position((-2.64, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:350)isInHitStun(False)P2_INFO:position((-0.06, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:105)isInHitStun(False)
79: P1_INFO:position((-2.64, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((-0.06, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:105)isInHitStun(False)
80: P1_INFO:position((-2.64, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((-0.06, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:105)isInHitStun(False)
81: P1_INFO:position((-2.64, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((-0.06, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:105)isInHitStun(False)
82: P1_INFO:position((-2.64, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((-0.06, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:105)isInHitStun(False)
83: P1_INFO:position((-2.64, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((-0.06, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:105)isInHitStun(False)
84: P1_INFO:position((-2.64, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((-0.06, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:105)isInHitStun(False)
85: P1_INFO:position((-2.64, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((-0.06, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:105)isInHitStun(False)
86: P1_INFO:position((-2.64, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((-0.06, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:105)isInHitStun(False)
87: P1_INFO:position((-2.64, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((-0.06, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:105)isInHitStun(False)
88: P1_INFO:position((-2.64, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((-0.06, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:105)isInHitStun(False)
89: P1_INFO:position((-2.64, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((-0.06, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:105)isInHitStun(False)
90: P1_INFO:position((-2.60, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)P2_INFO:position((-0.06, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:105)isInHitStun(False)
91: P1_INFO:position((-2.55, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)P2_INFO:position((-0.06, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:105)isInHitStun(False)
92: P1_INFO:position((-2.51, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)P2_INFO:position((-0.06, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:105)isInHitStun(False)
93: P1_INFO:position((-2.46, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)P2_INFO:position((-0.06, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:105)isInHitStun(False)
94: P1_INFO:position((-2.42, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)P2_INFO:position((-0.06, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:105)isInHitStun(False)
95: P1_INFO:position((-2.38, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)P2_INFO:position((-0.06, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:105)isInHitStun(False)
96: P1_INFO:position((-2.33, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)P2_INFO:position((-0.06, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:105)isInHitStun(False)
97: P1_INFO:position((-2.27, 0.00))velocity(3)dead(False)vitalHealth(1)guardHealth(3)currentAction:115)isInHitStun(False)P2_INFO:position((-0.06, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:105)isInHitStun(False)
98: P1_INFO:position((-2.21, 0.00))velocity(3)dead(False)vitalHealth(1)guardHealth(3)currentAction:115)isInHitStun(False)P2_INFO:position((-0.06, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:350)isInHitStun(False)
99: P1_INFO:position((-2.15, 0.00))velocity(3)dead(False)vitalHealth(1)guardHealth(3)currentAction:115)isInHitStun(False)P2_INFO:position((-0.06, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:350)isInHitStun(False)
100: P1_INFO:position((-2.11, 0.00))velocity(2)dead(False)vitalHealth(1)guardHealth(3)currentAction:115)isInHitStun(False)P2_INFO:position((-0.06, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:350)isInHitStun(False)
101: P1_INFO:position((-2.07, 0.00))velocity(2)dead(False)vitalHealth(1)guardHealth(3)currentAction:115)isInHitStun(False)P2_INFO:position((-0.06, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:350)isInHitStun(False)
102: P1_INFO:position((-2.03, 0.00))velocity(2)dead(False)vitalHealth(1)guardHealth(3)currentAction:115)isInHitStun(False)P2_INFO:position((-0.06, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:350)isInHitStun(False)
103: P1_INFO:position((-1.99, 0.00))velocity(2)dead(False)vitalHealth(1)guardHealth(3)currentAction:115)isInHitStun(True)P2_INFO:position((-0.06, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:301)isInHitStun(True)
104: P1_INFO:position((-1.99, 0.00))velocity(2)dead(False)vitalHealth(1)guardHealth(3)currentAction:115)isInHitStun(True)P2_INFO:position((-0.06, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:301)isInHitStun(True)
105: P1_INFO:position((-1.99, 0.00))velocity(2)dead(False)vitalHealth(1)guardHealth(3)currentAction:115)isInHitStun(True)P2_INFO:position((-0.06, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:301)isInHitStun(True)
106: P1_INFO:position((-1.99, 0.00))velocity(2)dead(False)vitalHealth(1)guardHealth(3)currentAction:115)isInHitStun(True)P2_INFO:position((-0.06, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:301)isInHitStun(True)
107: P1_INFO:position((-1.99, 0.00))velocity(2)dead(False)vitalHealth(1)guardHealth(3)currentAction:115)isInHitStun(True)P2_INFO:position((-0.06, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:301)isInHitStun(True)
108: P1_INFO:position((-1.99, 0.00))velocity(2)dead(False)vitalHealth(1)guardHealth(3)currentAction:115)isInHitStun(True)P2_INFO:position((-0.06, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(2)currentAction:301)isInHitStun(True)
