1: P1_INFO:position((-2.04, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(2)isInHitStun(False)P2_INFO:position((1.96, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
39: P1_INFO:position((-1.62, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)P2_INFO:position((1.21, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
40: P1_INFO:position((-1.57, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)P2_INFO:position((1.16, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
41: P1_INFO:position((-1.53, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)P2_INFO:position((1.12, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
42: P1_INFO:position((-1.53, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((1.08, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
43: P1_INFO:position((-1.56, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(2)isInHitStun(False)P2_INFO:position((1.03, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
44: P1_INFO:position((-1.60, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(2)isInHitStun(False)P2_INFO:position((0.99, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
45: P1_INFO:position((-1.64, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(2)isInHitStun(False)P2_INFO:position((0.94, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
46: P1_INFO:position((-1.67, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(2)isInHitStun(False)P2_INFO:position((0.90, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
47: P1_INFO:position((-1.71, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(2)isInHitStun(False)P2_INFO:position((0.86, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
48: P1_INFO:position((-1.74, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(2)isInHitStun(False)P2_INFO:position((0.81, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
49: P1_INFO:position((-1.78, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(2)isInHitStun(False)P2_INFO:position((0.77, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
50: P1_INFO:position((-1.82, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(2)isInHitStun(False)P2_INFO:position((0.72, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
51: P1_INFO:position((-1.85, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(2)isInHitStun(False)P2_INFO:position((0.68, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
52: P1_INFO:position((-1.89, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(2)isInHitStun(False)P2_INFO:position((0.64, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
53: P1_INFO:position((-1.92, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(2)isInHitStun(False)P2_INFO:position((0.59, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
54: P1_INFO:position((-1.96, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(2)isInHitStun(False)P2_INFO:position((0.55, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
55: P1_INFO:position((-2.00, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(2)isInHitStun(False)P2_INFO:position((0.50, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
56: P1_INFO:position((-2.03, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(2)isInHitStun(False)P2_INFO:position((0.46, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
57: P1_INFO:position((-2.07, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(2)isInHitStun(False)P2_INFO:position((0.42, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
58: P1_INFO:position((-2.07, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((0.37, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
59: P1_INFO:position((-2.02, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)P2_INFO:position((0.33, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
60: P1_INFO:position((-1.98, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)P2_INFO:position((0.28, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
61: P1_INFO:position((-1.94, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)P2_INFO:position((0.24, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
62: P1_INFO:position((-1.89, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)P2_INFO:position((0.20, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
63: P1_INFO:position((-1.85, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)P2_INFO:position((0.15, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
64: P1_INFO:position((-1.85, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((0.11, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
65: P1_INFO:position((-1.88, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(2)isInHitStun(False)P2_INFO:position((0.11, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction(105)isInHitStun(False)
66: P1_INFO:position((-1.88, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(350)isInHitStun(False)P2_INFO:position((0.11, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction(105)isInHitStun(False)
67: P1_INFO:position((-1.88, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(350)isInHitStun(False)P2_INFO:position((0.11, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction(105)isInHitStun(False)
68: P1_INFO:position((-1.88, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(305)isInHitStun(True)P2_INFO:position((0.11, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction(105)isInHitStun(True)
69: P1_INFO:position((-1.88, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(305)isInHitStun(True)P2_INFO:position((0.11, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction(105)isInHitStun(True)
70: P1_INFO:position((-1.88, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(305)isInHitStun(True)P2_INFO:position((0.11, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction(105)isInHitStun(True)
71: P1_INFO:position((-1.88, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(305)isInHitStun(True)P2_INFO:position((0.11, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction(105)isInHitStun(True)
72: P1_INFO:position((-1.88, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(305)isInHitStun(True)P2_INFO:position((0.11, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction(105)isInHitStun(True)
73: P1_INFO:position((-1.88, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(305)isInHitStun(True)P2_INFO:position((0.11, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction(105)isInHitStun(True)
74: P1_INFO:position((-1.88, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(305)isInHitStun(True)P2_INFO:position((0.11, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction(105)isInHitStun(True)
75: P1_INFO:position((-1.88, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(305)isInHitStun(True)P2_INFO:position((0.11, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction(105)isInHitStun(True)
76: P1_INFO:position((-1.88, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(305)isInHitStun(True)P2_INFO:position((0.11, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction(105)isInHitStun(True)
77: P1_INFO:position((-1.88, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(305)isInHitStun(True)P2_INFO:position((0.11, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction(105)isInHitStun(True)
78: P1_INFO:position((-1.88, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(305)isInHitStun(True)P2_INFO:position((0.11, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction(105)isInHitStun(True)
79: P1_INFO:position((-1.88, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(305)isInHitStun(True)P2_INFO:position((0.11, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction(105)isInHitStun(True)
80: P1_INFO:position((-1.92, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(305)isInHitStun(False)P2_INFO:position((0.11, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction(105)isInHitStun(False)
81: P1_INFO:position((-1.96, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(305)isInHitStun(False)P2_INFO:position((0.11, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction(105)isInHitStun(False)
82: P1_INFO:position((-2.00, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(305)isInHitStun(False)P2_INFO:position((0.11, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction(105)isInHitStun(False)
83: P1_INFO:position((-2.04, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(305)isInHitStun(False)P2_INFO:position((0.11, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction(105)isInHitStun(False)
84: P1_INFO:position((-2.06, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(305)isInHitStun(False)P2_INFO:position((0.11, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction(105)isInHitStun(False)
85: P1_INFO:position((-2.08, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(305)isInHitStun(False)P2_INFO:position((0.11, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction(105)isInHitStun(False)
86: P1_INFO:position((-2.10, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(305)isInHitStun(False)P2_INFO:position((0.11, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction(105)isInHitStun(False)
87: P1_INFO:position((-2.11, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(305)isInHitStun(False)P2_INFO:position((0.11, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction(105)isInHitStun(False)
88: P1_INFO:position((-2.12, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(305)isInHitStun(False)P2_INFO:position((0.11, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction(105)isInHitStun(False)
89: P1_INFO:position((-2.12, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(305)isInHitStun(False)P2_INFO:position((0.11, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction(105)isInHitStun(False)
90: P1_INFO:position((-2.12, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(305)isInHitStun(False)P2_INFO:position((0.11, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction(105)isInHitStun(False)
91: P1_INFO:position((-2.12, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(305)isInHitStun(False)P2_INFO:position((0.11, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction(105)isInHitStun(False)
92: P1_INFO:position((-2.12, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(305)isInHitStun(False)P2_INFO:position((0.11, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction(105)isInHitStun(False)
93: P1_INFO:position((-2.12, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(305)isInHitStun(False)P2_INFO:position((0.11, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction(105)isInHitStun(False)
94: P1_INFO:position((-2.12, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(305)isInHitStun(False)P2_INFO:position((0.11, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction(105)isInHitStun(False)
95: P1_INFO:position((-2.16, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(2)isInHitStun(False)P2_INFO:position((0.11, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction(105)isInHitStun(False)
96: P1_INFO:position((-2.20, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(2)isInHitStun(False)P2_INFO:position((0.11, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction(105)isInHitStun(False)
97: P1_INFO:position((-2.23, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(2)isInHitStun(False)P2_INFO:position((0.11, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction(105)isInHitStun(False)
98: P1_INFO:position((-2.27, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(2)isInHitStun(False)P2_INFO:position((0.06, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
99: P1_INFO:position((-2.27, 0.00))guardHealth(2)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((0.02, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
100: P1_INFO:position((-2.27, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(100)isInHitStun(False)P2_INFO:position((-0.02, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
101: P1_INFO:position((-2.27, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(100)isInHitStun(False)P2_INFO:position((-0.07, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
102: P1_INFO:position((-2.27, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(100)isInHitStun(False)P2_INFO:position((-0.11, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
103: P1_INFO:position((-2.27, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(100)isInHitStun(False)P2_INFO:position((-0.16, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
104: P1_INFO:position((-2.27, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(100)isInHitStun(True)P2_INFO:position((-0.20, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(True)
105: P1_INFO:position((-2.27, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(100)isInHitStun(True)P2_INFO:position((-0.20, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(True)
106: P1_INFO:position((-2.27, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(100)isInHitStun(True)P2_INFO:position((-0.20, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(True)
107: P1_INFO:position((-2.27, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(100)isInHitStun(True)P2_INFO:position((-0.20, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(True)
108: P1_INFO:position((-2.27, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(100)isInHitStun(True)P2_INFO:position((-0.20, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(True)
109: P1_INFO:position((-2.27, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(100)isInHitStun(True)P2_INFO:position((-0.20, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(True)
110: P1_INFO:position((-2.27, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(100)isInHitStun(True)P2_INFO:position((-0.20, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(True)
111: P1_INFO:position((-2.27, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(100)isInHitStun(True)P2_INFO:position((-0.20, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(True)
112: P1_INFO:position((-2.27, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(100)isInHitStun(True)P2_INFO:position((-0.20, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(True)
113: P1_INFO:position((-2.27, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(100)isInHitStun(True)P2_INFO:position((-0.20, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(True)
114: P1_INFO:position((-2.27, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(100)isInHitStun(True)P2_INFO:position((-0.20, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(True)
115: P1_INFO:position((-2.27, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(100)isInHitStun(True)P2_INFO:position((-0.20, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(True)
116: P1_INFO:position((-2.27, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(100)isInHitStun(False)P2_INFO:position((-0.14, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(False)
117: P1_INFO:position((-2.27, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(100)isInHitStun(False)P2_INFO:position((-0.08, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(False)
118: P1_INFO:position((-2.27, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(100)isInHitStun(False)P2_INFO:position((-0.02, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(False)
119: P1_INFO:position((-2.27, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(100)isInHitStun(False)P2_INFO:position((0.04, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(False)
120: P1_INFO:position((-2.27, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(100)isInHitStun(False)P2_INFO:position((0.08, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(False)
121: P1_INFO:position((-2.27, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(100)isInHitStun(False)P2_INFO:position((0.12, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(False)
122: P1_INFO:position((-2.27, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(100)isInHitStun(False)P2_INFO:position((0.16, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(False)
123: P1_INFO:position((-2.27, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(100)isInHitStun(False)P2_INFO:position((0.20, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(False)
