1: P1_INFO:position((-1.96, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)P2_INFO:position((1.96, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
29: P1_INFO:position((-1.77, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((1.65, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
30: P1_INFO:position((-1.77, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((1.60, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
31: P1_INFO:position((-1.77, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((1.56, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
32: P1_INFO:position((-1.77, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((1.52, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
33: P1_INFO:position((-1.77, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((1.47, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
34: P1_INFO:position((-1.77, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((1.43, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
35: P1_INFO:position((-1.77, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((1.38, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
36: P1_INFO:position((-1.77, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((1.34, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
37: P1_INFO:position((-1.77, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((1.38, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(2)isInHitStun(False)
38: P1_INFO:position((-1.77, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((1.41, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(2)isInHitStun(False)
39: P1_INFO:position((-1.77, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((1.45, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(2)isInHitStun(False)
40: P1_INFO:position((-1.81, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(2)isInHitStun(False)P2_INFO:position((1.48, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(2)isInHitStun(False)
41: P1_INFO:position((-1.84, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(2)isInHitStun(False)P2_INFO:position((1.52, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(2)isInHitStun(False)
42: P1_INFO:position((-1.88, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(2)isInHitStun(False)P2_INFO:position((1.56, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(2)isInHitStun(False)
43: P1_INFO:position((-1.92, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(2)isInHitStun(False)P2_INFO:position((1.59, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(2)isInHitStun(False)
44: P1_INFO:position((-1.95, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(2)isInHitStun(False)P2_INFO:position((1.63, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(2)isInHitStun(False)
45: P1_INFO:position((-1.99, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(2)isInHitStun(False)P2_INFO:position((1.66, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(2)isInHitStun(False)
46: P1_INFO:position((-2.02, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(2)isInHitStun(False)P2_INFO:position((1.70, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(2)isInHitStun(False)
47: P1_INFO:position((-2.06, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(2)isInHitStun(False)P2_INFO:position((1.70, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
48: P1_INFO:position((-2.06, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((1.66, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
49: P1_INFO:position((-2.06, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((1.61, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
50: P1_INFO:position((-2.06, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((1.57, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
51: P1_INFO:position((-2.06, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((1.52, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
52: P1_INFO:position((-2.06, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((1.48, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
53: P1_INFO:position((-2.06, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((1.44, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
54: P1_INFO:position((-2.06, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((1.39, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
55: P1_INFO:position((-2.06, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((1.35, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
56: P1_INFO:position((-2.06, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((1.30, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
57: P1_INFO:position((-2.06, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((1.26, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
58: P1_INFO:position((-2.06, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((1.22, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
59: P1_INFO:position((-2.06, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((1.17, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
60: P1_INFO:position((-2.06, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((1.13, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
61: P1_INFO:position((-2.06, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((1.08, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
62: P1_INFO:position((-2.06, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((1.04, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
63: P1_INFO:position((-2.06, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((1.00, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
64: P1_INFO:position((-2.06, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((0.95, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
65: P1_INFO:position((-2.06, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((0.91, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
66: P1_INFO:position((-2.06, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((0.86, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
67: P1_INFO:position((-2.06, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((0.82, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
68: P1_INFO:position((-2.06, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)P2_INFO:position((0.78, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
69: P1_INFO:position((-2.06, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction(100)isInHitStun(False)P2_INFO:position((0.73, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
70: P1_INFO:position((-2.06, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction(100)isInHitStun(False)P2_INFO:position((0.69, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
71: P1_INFO:position((-2.06, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction(100)isInHitStun(False)P2_INFO:position((0.64, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
72: P1_INFO:position((-2.06, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction(100)isInHitStun(False)P2_INFO:position((0.60, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
73: P1_INFO:position((-2.06, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction(100)isInHitStun(False)P2_INFO:position((0.56, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
74: P1_INFO:position((-2.06, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction(100)isInHitStun(False)P2_INFO:position((0.51, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
75: P1_INFO:position((-2.06, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction(100)isInHitStun(False)P2_INFO:position((0.47, 0.00))guardHealth(3)cancelable(True)dead(False)currentAction(1)isInHitStun(False)
76: P1_INFO:position((-2.06, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction(100)isInHitStun(False)P2_INFO:position((0.47, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction(105)isInHitStun(False)
77: P1_INFO:position((-2.06, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction(100)isInHitStun(False)P2_INFO:position((0.47, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction(105)isInHitStun(False)
78: P1_INFO:position((-2.06, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction(100)isInHitStun(False)P2_INFO:position((0.47, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction(105)isInHitStun(False)
79: P1_INFO:position((-2.06, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(True)P2_INFO:position((0.47, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction(105)isInHitStun(True)
80: P1_INFO:position((-2.06, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(True)P2_INFO:position((0.47, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction(105)isInHitStun(True)
81: P1_INFO:position((-2.06, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(True)P2_INFO:position((0.47, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction(105)isInHitStun(True)
82: P1_INFO:position((-2.06, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(True)P2_INFO:position((0.47, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction(105)isInHitStun(True)
83: P1_INFO:position((-2.06, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(True)P2_INFO:position((0.47, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction(105)isInHitStun(True)
84: P1_INFO:position((-2.06, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(True)P2_INFO:position((0.47, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction(105)isInHitStun(True)
85: P1_INFO:position((-2.06, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(True)P2_INFO:position((0.47, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction(105)isInHitStun(True)
86: P1_INFO:position((-2.06, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(True)P2_INFO:position((0.47, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction(105)isInHitStun(True)
87: P1_INFO:position((-2.06, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(True)P2_INFO:position((0.47, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction(105)isInHitStun(True)
88: P1_INFO:position((-2.06, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(True)P2_INFO:position((0.47, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction(105)isInHitStun(True)
89: P1_INFO:position((-2.06, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(True)P2_INFO:position((0.47, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction(105)isInHitStun(True)
90: P1_INFO:position((-2.06, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(True)P2_INFO:position((0.47, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction(105)isInHitStun(True)
91: P1_INFO:position((-2.12, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(False)P2_INFO:position((0.43, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction(110)isInHitStun(False)
92: P1_INFO:position((-2.18, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(False)P2_INFO:position((0.39, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction(110)isInHitStun(False)
93: P1_INFO:position((-2.24, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(False)P2_INFO:position((0.35, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction(110)isInHitStun(False)
94: P1_INFO:position((-2.30, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(False)P2_INFO:position((0.31, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction(110)isInHitStun(False)
95: P1_INFO:position((-2.34, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(False)P2_INFO:position((0.21, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction(110)isInHitStun(False)
96: P1_INFO:position((-2.38, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(False)P2_INFO:position((0.11, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction(110)isInHitStun(False)
97: P1_INFO:position((-2.42, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(False)P2_INFO:position((0.01, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction(110)isInHitStun(False)
98: P1_INFO:position((-2.46, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(False)P2_INFO:position((-0.09, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction(110)isInHitStun(False)
99: P1_INFO:position((-2.50, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(False)P2_INFO:position((-0.19, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction(110)isInHitStun(False)
100: P1_INFO:position((-2.51, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(False)P2_INFO:position((-0.29, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction(110)isInHitStun(False)
101: P1_INFO:position((-2.52, 0.00))guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(False)P2_INFO:position((-0.39, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction(110)isInHitStun(False)
102: P1_INFO:position((-2.53, 0.00))guardHealth(1)cancelable(False)dead(True)currentAction(500)isInHitStun(False)P2_INFO:position((-0.49, 0.00))guardHealth(3)cancelable(False)dead(False)currentAction(110)isInHitStun(False)
