1: P1_INFO:position((-2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((2.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)
12: P1_INFO:position((-2.40, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)P2_INFO:position((1.34, 0.00))velocity(5)dead(False)vitalHealth(1)guardHealth(3)currentAction:110)isInHitStun(False)
13: P1_INFO:position((-2.40, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:350)isInHitStun(False)P2_INFO:position((1.24, 0.00))velocity(5)dead(False)vitalHealth(1)guardHealth(3)currentAction:110)isInHitStun(False)
14: P1_INFO:position((-2.40, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:350)isInHitStun(False)P2_INFO:position((1.14, 0.00))velocity(5)dead(False)vitalHealth(1)guardHealth(3)currentAction:110)isInHitStun(False)
15: P1_INFO:position((-2.40, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:350)isInHitStun(False)P2_INFO:position((1.04, 0.00))velocity(5)dead(False)vitalHealth(1)guardHealth(3)currentAction:110)isInHitStun(False)
16: P1_INFO:position((-2.40, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:350)isInHitStun(False)P2_INFO:position((0.94, 0.00))velocity(5)dead(False)vitalHealth(1)guardHealth(3)currentAction:110)isInHitStun(False)
17: P1_INFO:position((-2.40, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:350)isInHitStun(False)P2_INFO:position((0.84, 0.00))velocity(5)dead(False)vitalHealth(1)guardHealth(3)currentAction:110)isInHitStun(False)
18: P1_INFO:position((-2.40, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:350)isInHitStun(False)P2_INFO:position((0.74, 0.00))velocity(5)dead(False)vitalHealth(1)guardHealth(3)currentAction:110)isInHitStun(False)
19: P1_INFO:position((-2.40, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:350)isInHitStun(False)P2_INFO:position((0.64, 0.00))velocity(5)dead(False)vitalHealth(1)guardHealth(3)currentAction:110)isInHitStun(False)
20: P1_INFO:position((-2.43, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)P2_INFO:position((0.60, 0.00))velocity(2)dead(False)vitalHealth(1)guardHealth(3)currentAction:110)isInHitStun(False)
21: P1_INFO:position((-2.47, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)P2_INFO:position((0.56, 0.00))velocity(2)dead(False)vitalHealth(1)guardHealth(3)currentAction:110)isInHitStun(False)
22: P1_INFO:position((-2.50, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)P2_INFO:position((0.54, 0.00))velocity(1)dead(False)vitalHealth(1)guardHealth(3)currentAction:110)isInHitStun(False)
23: P1_INFO:position((-2.54, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)P2_INFO:position((0.52, 0.00))velocity(1)dead(False)vitalHealth(1)guardHealth(3)currentAction:110)isInHitStun(False)
24: P1_INFO:position((-2.58, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)P2_INFO:position((0.50, 0.00))velocity(1)dead(False)vitalHealth(1)guardHealth(3)currentAction:110)isInHitStun(False)
25: P1_INFO:position((-2.61, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)P2_INFO:position((0.50, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:110)isInHitStun(False)
26: P1_INFO:position((-2.65, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)P2_INFO:position((0.50, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:110)isInHitStun(False)
27: P1_INFO:position((-2.68, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)P2_INFO:position((0.50, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:110)isInHitStun(False)
28: P1_INFO:position((-2.72, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)P2_INFO:position((0.50, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:110)isInHitStun(False)
29: P1_INFO:position((-2.76, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)P2_INFO:position((0.50, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:110)isInHitStun(False)
30: P1_INFO:position((-2.79, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)P2_INFO:position((0.50, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:110)isInHitStun(False)
31: P1_INFO:position((-2.83, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)P2_INFO:position((0.50, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:110)isInHitStun(False)
32: P1_INFO:position((-2.86, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)P2_INFO:position((0.50, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:110)isInHitStun(False)
33: P1_INFO:position((-2.90, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)P2_INFO:position((0.50, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:110)isInHitStun(False)
34: P1_INFO:position((-2.94, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)P2_INFO:position((0.50, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:110)isInHitStun(False)
35: P1_INFO:position((-2.97, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)P2_INFO:position((0.50, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:110)isInHitStun(False)
36: P1_INFO:position((-3.01, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)P2_INFO:position((0.50, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:110)isInHitStun(False)
37: P1_INFO:position((-3.04, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)P2_INFO:position((0.50, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:110)isInHitStun(False)
38: P1_INFO:position((-3.08, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)P2_INFO:position((0.50, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:110)isInHitStun(False)
39: P1_INFO:position((-3.12, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)P2_INFO:position((0.50, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:110)isInHitStun(False)
40: P1_INFO:position((-3.15, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)P2_INFO:position((0.50, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:110)isInHitStun(False)
41: P1_INFO:position((-3.19, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)P2_INFO:position((0.50, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:110)isInHitStun(False)
42: P1_INFO:position((-3.22, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)P2_INFO:position((0.50, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:110)isInHitStun(False)
43: P1_INFO:position((-3.26, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)P2_INFO:position((0.50, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:110)isInHitStun(False)
44: P1_INFO:position((-3.30, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)P2_INFO:position((0.50, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:110)isInHitStun(False)
45: P1_INFO:position((-3.33, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)P2_INFO:position((0.50, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:110)isInHitStun(False)
46: P1_INFO:position((-3.37, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)P2_INFO:position((0.50, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:110)isInHitStun(False)
47: P1_INFO:position((-3.40, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)P2_INFO:position((0.50, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:110)isInHitStun(False)
48: P1_INFO:position((-3.44, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)P2_INFO:position((0.54, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)
49: P1_INFO:position((-3.48, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)P2_INFO:position((0.57, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)
50: P1_INFO:position((-3.51, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)P2_INFO:position((0.61, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)
51: P1_INFO:position((-3.55, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)P2_INFO:position((0.64, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)
52: P1_INFO:position((-3.58, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)P2_INFO:position((0.68, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)
53: P1_INFO:position((-3.62, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)P2_INFO:position((0.72, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)
54: P1_INFO:position((-3.66, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)P2_INFO:position((0.75, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)
55: P1_INFO:position((-3.69, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)P2_INFO:position((0.79, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)
56: P1_INFO:position((-3.73, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)P2_INFO:position((0.82, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)
57: P1_INFO:position((-3.76, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)P2_INFO:position((0.86, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)
58: P1_INFO:position((-3.80, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)P2_INFO:position((0.90, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)
59: P1_INFO:position((-3.80, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((0.93, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)
60: P1_INFO:position((-3.80, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((0.97, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)
61: P1_INFO:position((-3.80, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((1.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:2)isInHitStun(False)
62: P1_INFO:position((-3.80, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((1.00, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)
63: P1_INFO:position((-3.80, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((0.96, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)
64: P1_INFO:position((-3.80, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((0.92, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)
65: P1_INFO:position((-3.80, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((0.87, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)
66: P1_INFO:position((-3.80, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((0.83, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)
67: P1_INFO:position((-3.80, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((0.78, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)
68: P1_INFO:position((-3.80, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((0.74, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)
69: P1_INFO:position((-3.80, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((0.70, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)
70: P1_INFO:position((-3.80, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((0.65, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)
71: P1_INFO:position((-3.80, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((0.61, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)
72: P1_INFO:position((-3.80, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((0.56, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)
73: P1_INFO:position((-3.80, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((0.52, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)
74: P1_INFO:position((-3.80, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((0.48, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)
75: P1_INFO:position((-3.80, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((0.43, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)
76: P1_INFO:position((-3.80, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((0.39, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)
77: P1_INFO:position((-3.80, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((0.34, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)
78: P1_INFO:position((-3.80, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((0.30, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)
79: P1_INFO:position((-3.80, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((0.26, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)
80: P1_INFO:position((-3.80, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:0)isInHitStun(False)P2_INFO:position((0.21, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)
81: P1_INFO:position((-3.76, 0.00))velocity(2)dead(False)vitalHealth(1)guardHealth(3)currentAction:110)isInHitStun(False)P2_INFO:position((0.17, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)
82: P1_INFO:position((-3.72, 0.00))velocity(2)dead(False)vitalHealth(1)guardHealth(3)currentAction:110)isInHitStun(False)P2_INFO:position((0.12, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)
83: P1_INFO:position((-3.68, 0.00))velocity(2)dead(False)vitalHealth(1)guardHealth(3)currentAction:110)isInHitStun(False)P2_INFO:position((0.08, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)
84: P1_INFO:position((-3.64, 0.00))velocity(2)dead(False)vitalHealth(1)guardHealth(3)currentAction:110)isInHitStun(False)P2_INFO:position((0.04, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)
85: P1_INFO:position((-3.54, 0.00))velocity(5)dead(False)vitalHealth(1)guardHealth(3)currentAction:110)isInHitStun(False)P2_INFO:position((-0.01, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)
86: P1_INFO:position((-3.44, 0.00))velocity(5)dead(False)vitalHealth(1)guardHealth(3)currentAction:110)isInHitStun(False)P2_INFO:position((-0.05, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)
87: P1_INFO:position((-3.34, 0.00))velocity(5)dead(False)vitalHealth(1)guardHealth(3)currentAction:110)isInHitStun(False)P2_INFO:position((-0.10, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)
88: P1_INFO:position((-3.24, 0.00))velocity(5)dead(False)vitalHealth(1)guardHealth(3)currentAction:110)isInHitStun(False)P2_INFO:position((-0.14, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)
89: P1_INFO:position((-3.14, 0.00))velocity(5)dead(False)vitalHealth(1)guardHealth(3)currentAction:110)isInHitStun(False)P2_INFO:position((-0.18, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)
90: P1_INFO:position((-3.04, 0.00))velocity(5)dead(False)vitalHealth(1)guardHealth(3)currentAction:110)isInHitStun(False)P2_INFO:position((-0.23, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)
91: P1_INFO:position((-2.94, 0.00))velocity(5)dead(False)vitalHealth(1)guardHealth(3)currentAction:110)isInHitStun(False)P2_INFO:position((-0.27, 0.00))velocity(0)dead(False)vitalHealth(1)guardHealth(3)currentAction:1)isInHitStun(False)
